Ireland,IRL,10.40502692,10.14926046,10.13777616,9.922228363,9.976375087,10.28507938,9.522691993,9.360153635,8.750521533,8.672473458,8.279163345,8.208576735
"Iran, Islamic Rep.",IRN,38.07173913,37.72776301,38.41777736,37.62776384,38.65150179,38.0496892,38.54205244,38.10109206,38.10949306,39.61053238,38.84130248,38.97876028
Iraq,IRQ,63.71657184,63.26491987,62.45795718,62.8517892,68.71140482,66.36260979,66.84207687,63.80269591,56.56703027,66.26503791,63.95479607,61.63623571
Iceland,ISL,8.430091258,8.171578825,7.954558321,7.84294641,7.856536667,8.098884846,7.33692926,7.171207035,6.948896646,6.927968941,6.60765416,6.481147263
Israel,ISR,24.81052732,24.31730739,24.50362411,22.98279394,24.01923772,23.90468673,23.03884904,22.94633022,22.05914688,22.7797827,20.76570151,21.38110224
Italy,ITA,21.31972951,20.27006829,19.77733481,19.60087766,19.02523065,19.99426671,18.10524741,17.75772244,17.76927084,17.89144517,16.49037374,16.75071194
Jamaica,JAM,15.95386452,15.91905265,15.89381632,16.00963133,16.09171498,16.54249891,15.46047097,14.93139975,14.07433169,14.1766593,13.39596321,13.40415053
Jordan,JOR,35.34311707,34.60585976,33.51144474,32.4828384,33.55056636,33.01726148,33.01693524,33.41761072,33.20542058,34.30544926,33.17661668,33.00608118
Japan,JPN,14.41635955,14.31252428,14.20962576,14.34866645,14.14233824,14.14103105,13.12887233,13.36255833,12.58661692,12.68745973,11.62392259,11.70477819
Kazakhstan,KAZ,16.87025189,15.73268837,15.94476469,15.61864066,15.91449319,15.24383546,14.48103768,14.5985643,13.74975351,14.38480208,13.08443846,13.82428836
Kenya,KEN,28.54755209,28.52077778,28.38549871,27.47729884,28.15477084,28.66288466,29.37227988,28.93534528,28.94935013,28.53628017,28.58337727,28.57837427
Kyrgyz Republic,KGZ,26.15659834,25.43575825,27.08021965,26.77744197,27.26538617,27.51760207,25.48983252,25.44035534,23.29819153,24.34473551,23.1955558,22.73776806
Cambodia,KHM,29.47759664,30.0668419,29.97403414,31.40893477,31.34313632,30.91962359,31.28373261,30.33652957,28.58336628,26.76923854,25.20287478,25.61429187
Kiribati,KIR,13.11509091,13.42802016,13.52196482,13.34558892,13.17504079,13.35815463,12.59423175,12.32529751,11.39374232,11.51431847,10.53783926,10.64085586
"Korea, Rep.",KOR,29.33102172,29.52063135,29.76546929,30.40690403,29.80201,29.68119454,27.91595259,29.46191729,27.21311037,28.2142437,25.09854067,25.03942539
Kuwait,KWT,60.55584843,60.0572982,61.48199413,59.67398738,62.74398094,62.82540677,64.07091103,62.61130895,55.62390422,65.40607715,60.84385161,60.74515954
Latin America & Caribbean (excluding high income),LAC,19.62094477,20.00111032,20.79859537,21.09782609,21.06784395,21.49779352,20.45659808,19.79319764,18.38906978,17.72994515,16.68716084,16.69100957
Lao PDR,LAO,26.5362993,27.09515908,27.54506764,30.17021033,31.73199577,29.66966026,30.29741812,30.25948938,28.39017177,26.13948876,25.80101805,25.10953834
Lebanon,LBN,30.34220406,29.84509316,30.61420693,30.02476838,30.89212513,30.06910747,30.10805188,30.58809767,30.44456692,31.22929528,30.17186865,30.62111051
