,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0,0.07698228928045674,0.07314623844942589,0.07687484573459029,0.08023062002901067,0.08005160228396041,0.07407206632961863,0.07174493646145914,0.07325952398964897,0.07321504561138657,0.07424895870615232,0.07521992355406219,0.07631318464122883,0.07806042632953321,0.07917200495142673,0.07990404006836828,0.08208042346236755,0.08021296254486163,0.07805410202315408,0.08238302851390022,0.08148483735297446,0.08148163593799317,0.07869491856500978,0.079444187723199,0.0795346580147249,0.07523090186745048,0.07410884722858455,0.07372229443331688,0.0702574744479828,0.06947914331564063,0.07144857662712611
1,0.025158876363640108,0.028201367920072124,0.032613577804606185,0.02971193686071357,0.036318726643156926,0.05013350565651734,0.05158402476391849,0.05716613685542759,0.05867452089404711,0.052957504761494745,0.05914113972328088,0.06241068746164424,0.06314021342599115,0.0678679895011494,0.07493423955304045,0.08227173695939066,0.08685093683106408,0.08691268347693298,0.09154867839396934,0.09184799923257411,0.0973711639184098,0.10672847387532894,0.10796046824351274,0.10992319693649485,0.1079253667292107,0.11362689638100346,0.11355130136857647,0.11461389759041693,0.11732101731604687,0.12164543303698318
2,0.05719786759516443,0.061474658296557,0.06288042358751851,0.062227597758924974,0.06243876813554861,0.059845981058803406,0.0617421546732571,0.06107750535368467,0.06279970819547145,0.06483857919580523,0.06806990629002593,0.07385239273627033,0.07673126738979545,0.07851923671926019,0.07931800188897531,0.08010400867154217,0.08129309128438407,0.07900436450158986,0.07551764985708152,0.07837530983819412,0.07965729696811176,0.07887512116806235,0.08155087225424386,0.08617238850083707,0.08083735646686119,0.09155734428908098,0.09497144631652445,0.10068483245242674,0.10695420449924575,0.11154436253536772
3,0.07226596358570568,0.07868613178761366,0.08070535571827343,0.07929385236255929,0.08064882668754618,0.08403299722385414,0.0734625954342791,0.07465233948665177,0.0803035145537582,0.08093972520241804,0.07800452194649969,0.08810443251445503,0.08318300604357477,0.08215361124154175,0.07989129910876232,0.082437737102013,0.07900518900868513,0.08089956833704974,0.08020556444441343,0.08232952551815004,0.08050694691699155,0.08109658990786603,0.07944884345826242,0.07154822254557346,0.06908393115493672,0.06609487118453772,0.06318365009263718,0.060153091757392835,0.06286346154391169,0.0649283326087021
4,0.049169953817128374,0.05038235197608189,0.05730976620010697,0.051338281003206074,0.04327662446036296,0.046500840784318265,0.0533805436874448,0.06841443426552432,0.06221560955619439,0.06707501025827423,0.045217208944543646,0.06862936898890626,0.08212157596777805,0.0847597442607998,0.07918728843827925,0.07929937697794935,0.09413019697844148,0.07736954235916946,0.07957800136066737,0.07368786701586187,0.08522825307867535,0.09019038973582813,0.086500001847859,0.08703928023252376,0.09970853704309636,0.10440509294296324,0.1130782834902998,0.11131618614862936,0.11598217422757025,0.0936219124301313
5,0.07180667244419993,0.07685308304994115,0.08285351342287019,0.07477363394048396,0.07507482619411122,0.07354910494144597,0.07591145671114286,0.06673334039843073,0.0705099901909085,0.07970721984491146,0.07314493087524285,0.08475789391872927,0.0826453817752263,0.07837657164130574,0.07604639865809465,0.07178645835786619,0.07794038449643946,0.08406359139565765,0.09398920016030536,0.09095272153914008,0.07382742809803115,0.0890955144031909,0.08574906271481969,0.07539180874474037,0.07055832193213221,0.08204083484467461,0.07473489948887621,0.06432293844905683,0.061532886262756444,0.06138362958388385
6,0.07659515037433264,0.048767930881022735,0.03468013776203786,0.07970834925911718,0.06838528861376912,0.0796159828637823,0.07870301872787791,0.06944552564263648,0.07222672713400631,0.07236452057438501,0.07197546400871868,0.07394442053390157,0.07433586895937247,0.07524848074102529,0.07681615742562824,0.07563621571643078,0.07647535814706191,0.07612546469919663,0.07488338454427158,0.08190284966339875,0.08547259075818961,0.08829675073629185,0.09019372977395732,0.09367986989599562,0.08171691798089252,0.09324515005004702,0.09945336462942751,0.07998434891598515,0.07837134442912179,0.07186333503673355
7,0.057769724415631336,0.058138039624618,0.05349639315232967,0.051758552652272784,0.05015499153139165,0.047469018667001005,0.035435823857701984,0.027948778543781458,0.013648322432833588,0.048945841744941425,0.04502589720392816,0.03310271908238731,0.11457804529372381,0.11368003165697857,0.1144271441376765,0.10845184341881281,0.10359291725547204,0.10138763064949638,0.09344857836494747,0.09214756065741565,0.090784025208251,0.08997614380132683,0.09360618485830366,0.09584082999545739,0.09070348296633157,0.0894435915601299,0.08978508771431216,0.10258986942583131,0.0919680890613945,0.10080853954393579
8,0.07093506117085399,0.06941595233512249,0.0729671729594662,0.07319519878944535,0.07654860769045257,0.07160450315914701,0.07009893218676373,0.07097842506583937,0.0727563103779526,0.0721777170959846,0.07227007908631328,0.07646491077785937,0.07652270647565645,0.0784754657992329,0.07965522234211755,0.07970300602913309,0.07753793024447607,0.08049000796113491,0.07831913806604902,0.07889629896896377,0.07955983123522926,0.0817918387678793,0.08278281658343682,0.08415261996692336,0.08433475480381844,0.08220631093648068,0.08127044876114768,0.07911125466444317,0.07458376771938151,0.07130740845791154
9,0.056633152578637026,0.05857732602474096,0.04595080076153829,0.05328893990187006,0.06056058955713467,0.07773852259891914,0.06348677330988811,0.06991010107226209,0.06927628245440441,0.06797974295713496,0.0684352593358906,0.07285755046201713,0.06951548406615375,0.06695769065601964,0.0677129723953566,0.07235360086724882,0.09027437293809254,0.0760445541329079,0.08941117624501703,0.11510754165212414,0.09284639042503988,0.10231335343867985,0.09641364321626505,0.07363834155938374,0.06455604281684942,0.09880844889364136,0.08775586254228301,0.08523215603025308,0.0925475161651689,0.09392950942369384
10,0.08398423260639536,0.08872537826484923,0.08391192894246038,0.08424603036740545,0.08101587672586412,0.08657316017410902,0.08568918318852559,0.08492428226834613,0.08013775207557498,0.08061747758887867,0.07601576717833704,0.07695428600995302,0.07981110195503893,0.08003171109248439,0.07771796354295511,0.0741624579924582,0.08104405800562953,0.07622310120595281,0.07469160668860156,0.07453199496671167,0.07583884931151898,0.0763003610997256,0.06863780057635493,0.07208253795791594,0.07337776579934938,0.06799454709411966,0.06374589384228438,0.06444905663443631,0.06785001389480227,0.05882752142757732
11,0.06654516684038261,0.06988628584885276,0.07297116881038555,0.07665596767536269,0.07631088890460816,0.0700764024285813,0.0682905821705884,0.07038167096445312,0.07403951448088851,0.07304178817904054,0.07319679790863347,0.07605929223332808,0.0813048598164576,0.07800520919442688,0.08434306623780106,0.08472502570031053,0.0879731504717434,0.08332889538735128,0.08386615780827517,0.08377582290661795,0.08184214274129956,0.07920922827994914,0.07892149885901573,0.07956829363638317,0.07459596981779036,0.07239306024589873,0.07121319166409931,0.07677599293417438,0.07464216412445766,0.07617444220745899
12,0.07671267672042463,0.07627597222681608,0.07686310663401745,0.0782708325363335,0.07789321694652303,0.08226246131726996,0.08036012278117906,0.08560922436617949,0.08664789827829494,0.08974439652349794,0.07773581087698503,0.07753222546570825,0.08171846201690938,0.0816751382215516,0.0688192476206775,0.06941626131789548,0.06639001190729757,0.06467246078990165,0.06573892315864137,0.06216070536175421,0.06786924011918184,0.06919322256220056,0.06779080985876401,0.07307029214721317,0.07711490516713933,0.07999826147147217,0.07959666705236923,0.0824083670282915,0.09154388936944148,0.08502888863468468
13,0.05591209693032562,0.05950022437588464,0.07134141721327154,0.06373275529912759,0.06674643669665302,0.07236312293445683,0.05819539522627445,0.06450031587026124,0.07160109698689276,0.07172421369023817,0.08020165082884338,0.0962003403890421,0.08284010638801313,0.0978155114751374,0.09643368080271393,0.09608771420455231,0.08408912496313663,0.0696031491766556,0.05742369658576335,0.06307245580942511,0.06892484749314257,0.07497532610506981,0.07488323578268849,0.07588233631225831,0.08902153237161964,0.08539590138748591,0.09188958179375957,0.08320942465767511,0.08635510121104674,0.09019190551720084
14,0.04041966273910405,0.04033718059503556,0.04642792631768177,0.05864084351280709,0.05848010063920448,0.06448768599225378,0.07969352303851031,0.058144173679996865,0.07026867324261087,0.0762337960568846,0.07908736870522322,0.06368119638492918,0.08158262037301875,0.072209224878526,0.0898448624804954,0.07747531770180016,0.07114244021103751,0.0825510804907165,0.09380695331629736,0.08739205416467509,0.08969029067102978,0.10046571845210432,0.08822490301233595,0.0931918723440418,0.10116381035983105,0.08984036958467785,0.07893216707510316,0.08240765239082795,0.08892971053903173,0.09536051952882406
15,0.06824589154807381,0.06326894029094673,0.08513284431282085,0.09522753398045879,0.11427940210558665,0.07290274832614758,0.07862835184099504,0.06788571361425175,0.0787765057623809,0.0771676475491675,0.07661742798814365,0.07560437229771276,0.0746226383365874,0.07355850877789362,0.07211776289893532,0.0719891748759585,0.07273159000805379,0.07627434682989959,0.07627542453360749,0.07875052655322123,0.07824233193559382,0.08709111522584635,0.096818218954096,0.08560676658885645,0.06252729587945623,0.08047026315820043,0.05916479207512783,0.06333592999942372,0.060709740440491065,0.07608989179068185
16,0.06244217674088475,0.06661869282782577,0.07051652670015403,0.06998458827490679,0.07067687875951621,0.07343813747779245,0.07344598927146725,0.07209472310944674,0.07226079666925175,0.07522706646916541,0.07552275318516287,0.07932766940686942,0.0819353250957023,0.08584522572483225,0.08840289620778044,0.08956642795065116,0.09414189331196708,0.09127354732986383,0.08829696053848529,0.0888794242345268,0.08651943597606626,0.08348742588203224,0.08388551020605246,0.07917448040156363,0.0734818522730682,0.07261057790717829,0.06431263797536028,0.06396819732971802,0.06231450392810735,0.06046137731321612
17,0.08506211416766551,0.08468700410422202,0.08224986340404418,0.08379477329729709,0.08139643792223474,0.0729935605045107,0.07419524290577063,0.06688450906379718,0.06945094549835862,0.07168775533031893,0.07495757338249909,0.07396330587554163,0.07701311133392887,0.07413851053501908,0.07255966774999428,0.07219817223394188,0.06999597441268568,0.06625494898332546,0.07422505995562383,0.08161683721831149,0.07465521840910207,0.07919539068238303,0.08144030860743463,0.08556147775455937,0.08545602711201991,0.0793645582747202,0.07758340592634509,0.07607088347038275,0.07447673744168219,0.07698432292089592
18,0.07666864131114948,0.0757395396040768,0.07839270055356401,0.0811263397096856,0.08134556848537816,0.07802697925632332,0.07683887134290886,0.07728103754332598,0.07805065470811472,0.07819315688972635,0.07796660168134853,0.07887610593202674,0.0797499310357822,0.07943716055030876,0.08005212875007478,0.0819160893583998,0.07974311543278254,0.07947097168941004,0.07965928541303045,0.0799320745145862,0.07968493463533495,0.07759930855297593,0.07812379545311388,0.07532490009892923,0.0701147585860113,0.07107520699685776,0.0693116384342751,0.0665399191123655,0.06651811043381159,0.06735417241293733
19,0.07101933681651236,0.06991917230803021,0.06248811007607383,0.06837725484202367,0.07408618585410176,0.07989031051824923,0.07302427699572482,0.07420215393845653,0.07386027334197515,0.07292253854700852,0.07301477770239567,0.07470939905314276,0.0735716470268183,0.07177274052548623,0.07239254980074727,0.07460622223614218,0.08409201073453235,0.07681010085111734,0.08271492966918886,0.09219629871066937,0.08194008564396513,0.08565872406338933,0.08480734625497116,0.07392446334672483,0.07190837246024354,0.08498561910710213,0.07989340588245544,0.07794327433403833,0.08072786594314975,0.08265425189418006
20,0.07663028920174558,0.07597450671708815,0.07852966652829052,0.08120847206425351,0.08147370851082855,0.07841772517410231,0.07733582831894979,0.07767378043782314,0.07851647089091955,0.0785725126696147,0.07823020720100296,0.0791209230925272,0.07990960883591437,0.07945862103941015,0.0800589803536512,0.08189163629492831,0.07969103589932613,0.07959728490764827,0.07939721202324927,0.0797797753644589,0.07950995473144079,0.07748965180337161,0.0779921977570636,0.07492357128136612,0.06963142846957311,0.07078854988519559,0.06889776501668514,0.06619295711388125,0.06624573824295645,0.0669736386513497
21,0.08017762518069388,0.09237642287359271,0.0795047651314291,0.08252602468327981,0.09553020223621213,0.06075083733650154,0.06154562044678443,0.06106549180514347,0.06665587513736423,0.06393333875287766,0.06272868423421006,0.062274646105636544,0.0670159984485215,0.06971054582256293,0.07455748104070571,0.07223894922401579,0.07592674785471372,0.06851431654684194,0.081008518967961,0.07594698026879372,0.07506178477907334,0.07765089121233881,0.07829701708379731,0.0955081867318722,0.0937275301368002,0.10052803450549269,0.07461652975936393,0.0812909995382096,0.09363177305772856,0.07581187957609681
22,0.058113479967508465,0.052114550964897616,0.0548245064247083,0.057320727005008655,0.05564699812778758,0.0656075542259039,0.06745462617741087,0.06551095930684663,0.06717633051199598,0.06528678405145402,0.06682673776139243,0.06826778253318955,0.06961993119932892,0.07396962735227422,0.07509017311696452,0.0820062104329967,0.08001007831282204,0.07810058372557876,0.09805071299339164,0.10372857423055475,0.09868949142059921,0.11157260077452935,0.06931928935224284,0.0700898681034152,0.08493737043631713,0.10133779486241047,0.08318041960843302,0.08558100691744222,0.10282556791849627,0.08785336066271458
23,0.017253650393235394,0.020365005235872393,0.01968653284474451,0.022516527077520776,0.02853011010226826,0.038263781549327046,0.033211949673342026,0.04844440763649865,0.040438636462650675,0.03946536196038002,0.04861161918117682,0.05537618970891911,0.06197279304600104,0.05549384872293518,0.07638360104482426,0.0799805358188414,0.079954440120913,0.10004502661269934,0.08283112264323397,0.10622912136141428,0.09322420693161047,0.11483618905629588,0.11545646352807512,0.12166461246223864,0.12389547529888735,0.12667103978478206,0.12844163247057705,0.13857836276952443,0.13027183513093563,0.15201961984889134
24,0.05020541468092493,0.04321657760266835,0.06063239927075374,0.10152494935216111,0.10956367388655486,0.10390416200571845,0.08657234313482258,0.08263332435189394,0.0765626077106577,0.07038261355566042,0.06996084340177207,0.06938598943204423,0.07040733962247629,0.07166466246384874,0.05201096483235056,0.06138732826141633,0.057526044676947705,0.05480027723834704,0.05640326856669305,0.0603549485212001,0.0595030382089,0.056999124371803093,0.09741524653173864,0.10432524100336474,0.08888630584739077,0.09161081727749276,0.10689176524517195,0.10515246526681274,0.08374770228879817,0.09648225986823063
